index,TR23 0PR,\N,None,\N.1,\N.2,\N.3,87897,15021,49.953605,-6.352647
676422,DE21 7BR,1385394,Low,Street to Parcels of land,22/12/2013,No,439072,335290,52.913621,-1.420414
676423,YO51 9DJ,\N,None,\N,\N,\N,439072,468218,54.108367,-1.403887
676424,SR2 9DW,\N,None,\N,\N,\N,439072,554883,54.887174,-1.39245
676425,SR5 1PT,\N,None,\N,\N,\N,439072,559230,54.926235,-1.391862
676426,SO40 4AJ,1478128,Medium,County to Town,01/08/2009,Yes,439073,111431,50.901039,-1.44573
676427,S41 0TG,\N,None,\N,\N,\N,439073,372720,53.250063,-1.415864
676428,S13 8DE,\N,None,\N,\N,\N,439073,385189,53.362137,-1.414333
676429,S2 1NN,\N,None,\N,\N,\N,439073,385733,53.367027,-1.414266
676430,S61 2QY,\N,None,\N,\N,\N,439073,394610,53.446814,-1.41317
676431,WF6 2EL,\N,None,\N,\N,\N,439073,423028,53.70223,-1.409624
676432,SR2 7JG,\N,None,\N,\N,\N,439073,556434,54.901111,-1.392224
676433,SO15 4JW,\N,None,\N,\N,\N,439074,113100,50.916047,-1.445537
676434,SO52 9ET,\N,None,\N,\N,\N,439074,119484,50.973451,-1.444854
676435,OX29 8EX,\N,None,\N,\N,\N,439074,217285,51.852796,-1.434106
676436,OX15 6JJ,\N,None,\N,\N,\N,439074,241673,52.072052,-1.431339
676437,CV12 9NL,\N,None,\N,\N,\N,439074,286664,52.476513,-1.426142
676438,DE24 0PN,\N,None,\N,\N,\N,439074,333314,52.895859,-1.420621
676439,DE5 3GG,\N,None,\N,\N,\N,439074,350531,53.050618,-1.418548
676440,S42 6LB,\N,None,\N,\N,\N,439074,365068,53.181284,-1.416784
676441,S41 0XJ,\N,None,\N,\N,\N,439074,369251,53.218883,-1.416273
676442,SO20 6AS,\N,None,\N,\N,\N,439075,139492,51.153352,-1.442673
676443,CV11 6XL,\N,None,\N,\N,\N,439075,289652,52.503374,-1.425778
676444,WF4 2EJ,\N,None,\N,\N,\N,439075,414351,53.624244,-1.410682
676445,WF6 2BW,\N,None,\N,\N,\N,439075,422804,53.700217,-1.409622
676446,SR5 1HQ,\N,None,\N,\N,\N,439075,558289,54.917779,-1.391942
676447,SO16 5EN,\N,None,\N,\N,\N,439076,115297,50.935802,-1.445274
676448,SO20 6AL,\N,None,\N,\N,\N,439076,139242,51.151109,-1.442698
676449,OX15 4JU,\N,None,\N,\N,\N,439076,233262,51.996435,-1.432268
676450,CV47 2TD,\N,None,\N,\N,\N,439076,252402,52.168506,-1.430082
676451,DE24 0LS,\N,None,\N,\N,\N,439076,332560,52.889081,-1.420682
676452,DE55 6FZ,\N,None,\N,\N,\N,439076,360357,53.138958,-1.417325
676453,S42 6NF,\N,None,\N,\N,\N,439076,367088,53.199441,-1.416507
676454,S41 9TD,\N,None,\N,\N,\N,439076,375657,53.276462,-1.41546
676455,S72 8AU,\N,None,\N,\N,\N,439076,410050,53.585587,-1.411205
676456,S72 8AX,\N,None,\N,\N,\N,439076,410188,53.586827,-1.411187
676457,SO16 5SD,\N,None,\N,\N,\N,439077,115821,50.940513,-1.445204
676458,S41 0PY,\N,None,\N,\N,\N,439077,369639,53.222389,-1.41618
676459,S2 1NE,\N,None,\N,\N,\N,439077,385951,53.368986,-1.414179
676460,WF6 1NY,\N,None,\N,\N,\N,439077,422313,53.695803,-1.409653
676461,LS26 9LF,1852960,Medium,County to Town,22/12/2013,No,439077,427032,53.738216,-1.409059
676462,LS22 6TZ,\N,None,\N,\N,\N,439077,448568,53.931769,-1.406329
676463,SO15 4JA,\N,None,\N,\N,\N,439078,113208,50.917017,-1.445469
676464,DE21 4TB,\N,None,\N,\N,\N,439078,338473,52.942232,-1.419942
676465,SR5 1PW,\N,None,\N,\N,\N,439078,559078,54.924869,-1.391789
676466,SO15 0JW,38545,High,County to Town,01/08/2009,Yes,439079,112588,50.911442,-1.445521
676467,SO15 4JX,\N,None,\N,\N,\N,439079,113133,50.916343,-1.445463
676468,OX29 8ST,\N,None,\N,\N,\N,439079,217055,51.850728,-1.434059
676469,DE21 6US,\N,None,\N,\N,\N,439079,336832,52.927481,-1.420125
676470,S42 6JX,\N,None,\N,\N,\N,439079,366006,53.189715,-1.416595
676471,WF4 1TQ,\N,None,\N,\N,\N,439079,419109,53.667007,-1.410025
676472,YO51 9GA,\N,None,\N,\N,\N,439079,467353,54.100592,-1.403892
676473,DL7 9DN,\N,None,\N,\N,\N,439079,488096,54.287007,-1.401204
676474,SO40 4YQ,\N,None,\N,\N,\N,439080,110274,50.890635,-1.445754
676475,SO40 4AN,1478128,Medium,County to Town,01/08/2009,Yes,439080,111395,50.900715,-1.445634
676476,SO52 9JH,\N,None,\N,\N,\N,439080,119992,50.978018,-1.444715
676477,S41 0EH,\N,None,\N,\N,\N,439080,371277,53.237092,-1.415936
676478,S12 2EG,\N,None,\N,\N,\N,439080,384291,53.354066,-1.414339
676479,S2 1NL,\N,None,\N,\N,\N,439080,385793,53.367566,-1.414154
676480,S9 5ET,\N,None,\N,\N,\N,439080,388902,53.39551,-1.41377
676481,S72 8EN,\N,None,\N,\N,\N,439080,409046,53.576563,-1.41127
676482,S72 8NX,\N,None,\N,\N,\N,439080,411347,53.597244,-1.410982
676483,LS26 9HH,\N,None,\N,\N,\N,439080,426893,53.736966,-1.409031
676484,LS22 5BE,\N,None,\N,\N,\N,439080,445934,53.908096,-1.406619
676485,SR2 9AR,\N,None,\N,\N,\N,439080,555233,54.890318,-1.392278
676486,SR1 3QR,\N,None,\N,\N,\N,439080,557040,54.906555,-1.392033
676487,SO16 4DY,\N,None,\N,\N,\N,439081,114391,50.927655,-1.4453
676488,S73 8ND,\N,None,\N,\N,\N,439081,403767,53.529116,-1.411912
676489,WF4 1ET,\N,None,\N,\N,\N,439081,419732,53.672606,-1.409917
676490,SR3 1YY,\N,None,\N,\N,\N,439081,555401,54.891828,-1.392239
676491,CV13 6PG,\N,None,\N,\N,\N,439082,303353,52.626537,-1.424064
676492,DE24 0PU,\N,None,\N,\N,\N,439082,333170,52.894564,-1.420519
676493,S72 8WG,\N,None,\N,\N,\N,439082,410770,53.592058,-1.411024
676494,LS26 9LE,1199632,Low,County to Town,22/12/2013,No,439082,427109,53.738908,-1.408974
676495,TS21 1DR,\N,None,\N,\N,\N,439082,522632,54.597364,-1.396615
676496,SO40 4SU,\N,None,\N,\N,\N,439083,110380,50.891588,-1.4457
676497,CV47 2PU,\N,None,\N,\N,\N,439083,258013,52.218948,-1.429334
676498,S73 0QA,\N,None,\N,\N,\N,439083,401793,53.511374,-1.412128
676499,S72 8SN,\N,None,\N,\N,\N,439083,409160,53.577588,-1.41121
676500,CV47 2RT,\N,None,\N,\N,\N,439084,257705,52.216179,-1.429355
676501,LS14 3ER,\N,None,\N,\N,\N,439084,440642,53.860535,-1.407231
676502,LS22 5BG,\N,None,\N,\N,\N,439084,445900,53.90779,-1.406563
676503,NE34 7EW,\N,None,\N,\N,\N,439084,564970,54.977812,-1.390895
676504,CV47 2TF,\N,None,\N,\N,\N,439085,257522,52.214534,-1.429362
676505,DE73 8BW,\N,None,\N,\N,\N,439085,326005,52.830158,-1.421332
676506,S41 0SD,\N,None,\N,\N,\N,439085,370098,53.226495,-1.416005
676507,SR7 9PT,\N,None,\N,\N,\N,439085,547106,54.81729,-1.393296
676508,SO16 5EX,\N,None,\N,\N,\N,439086,115358,50.93635,-1.445125
676509,SO52 9PG,\N,None,\N,\N,\N,439086,119715,50.975527,-1.444659
676510,CV11 6TS,\N,None,\N,\N,\N,439086,290021,52.50669,-1.425572
676511,DE73 8AA,\N,None,\N,\N,\N,439086,324804,52.819362,-1.42146
676512,S2 1DD,\N,None,\N,\N,\N,439086,386296,53.372086,-1.414001
676513,DE73 8JS,\N,None,\N,\N,\N,439087,325513,52.825735,-1.421361
676514,S45 9PQ,\N,None,\N,\N,\N,439087,363462,53.166848,-1.416785
676515,S41 0SY,\N,None,\N,\N,\N,439087,372484,53.247941,-1.415683
676516,S2 1NB,\N,None,\N,\N,\N,439087,385838,53.36797,-1.414043
676517,SR7 9RG,\N,None,\N,\N,\N,439087,547016,54.816481,-1.393277
676518,SO16 5EL,\N,None,\N,\N,\N,439088,115242,50.935306,-1.445109
676519,SO52 9PT,\N,None,\N,\N,\N,439088,119688,50.975284,-1.444633
676520,OX29 7PZ,\N,None,\N,\N,\N,439088,204663,51.739316,-1.435321
676521,S41 0HQ,\N,None,\N,\N,\N,439088,370538,53.23045,-1.415906
676522,S41 0UG,\N,None,\N,\N,\N,439088,372972,53.252327,-1.415609
676523,S61 2HQ,\N,None,\N,\N,\N,439088,392554,53.428334,-1.413198
676524,WF6 2EN,\N,None,\N,\N,\N,439088,422952,53.701546,-1.409406
676525,YO7 4RU,\N,None,\N,\N,\N,439088,482860,54.239952,-1.401747
676526,SR7 9HT,\N,None,\N,\N,\N,439088,547539,54.82118,-1.393191
676527,SR2 9BJ,\N,None,\N,\N,\N,439088,554949,54.887765,-1.392191
676528,LE67 2QJ,\N,None,\N,\N,\N,439089,311138,52.696517,-1.423041
676529,S12 3GD,\N,None,\N,\N,\N,439089,382959,53.342093,-1.414368
676530,S9 4JS,\N,None,\N,\N,\N,439089,387682,53.384544,-1.413785
676531,S73 8QW,\N,None,\N,\N,\N,439089,403378,53.525638,-1.411841
676532,S72 8NL,\N,None,\N,\N,\N,439089,411165,53.595608,-1.410869
676533,SR7 9RH,\N,None,\N,\N,\N,439089,547056,54.81684,-1.393241
676534,SO15 4JB,\N,None,\N,\N,\N,439090,113172,50.916693,-1.445302
676535,SO16 5EP,\N,None,\N,\N,\N,439090,115162,50.934587,-1.445089
676536,CV3 2BU,\N,None,\N,\N,\N,439090,277272,52.392099,-1.426993
676537,DE24 0LT,\N,None,\N,\N,\N,439090,332455,52.888136,-1.420486
676538,S41 0RQ,\N,None,\N,\N,\N,439090,369792,53.223744,-1.415968
676539,S12 3XD,\N,None,\N,\N,\N,439091,382201,53.335279,-1.414431
676540,S2 1NP,\N,None,\N,\N,\N,439091,385712,53.366837,-1.413998
676541,S72 8LQ,\N,None,\N,\N,\N,439091,408447,53.571179,-1.411178
676542,OX12 9WJ,\N,None,\N,\N,\N,439092,189039,51.598846,-1.43699
676543,OX15 6JP,\N,None,\N,\N,\N,439092,241762,52.072851,-1.431067
676544,CV11 6PN,\N,None,\N,\N,\N,439092,289585,52.50277,-1.425535
676545,DE24 0QB,\N,None,\N,\N,\N,439092,333279,52.895543,-1.420358
676546,WF6 2HG,\N,None,\N,\N,\N,439092,423142,53.703253,-1.409322
676547,LS22 6XA,\N,None,\N,\N,\N,439092,448362,53.929917,-1.406127
676548,SR3 2YE,\N,None,\N,\N,\N,439092,553203,54.872076,-1.392365
676549,SR6 8NG,\N,None,\N,\N,\N,439092,560212,54.935057,-1.391416
676550,SO16 4LY,\N,None,\N,\N,\N,439093,114239,50.926287,-1.445145
676551,LE67 2QH,\N,None,\N,\N,\N,439093,311021,52.695465,-1.422995
676552,DE21 6WE,\N,None,\N,\N,\N,439093,336390,52.923507,-1.419969
676553,DE21 2TE,\N,None,\N,\N,\N,439093,338824,52.945386,-1.419677
676554,DE55 6GA,\N,None,\N,\N,\N,439093,360274,53.138211,-1.417081
676555,S45 9BB,\N,None,\N,\N,\N,439093,362924,53.162011,-1.416761
676556,S45 9DX,\N,None,\N,\N,\N,439093,363710,53.169076,-1.416665
676557,S41 0YF,\N,None,\N,\N,\N,439093,369117,53.217677,-1.416005
676558,S72 8NW,\N,None,\N,\N,\N,439093,411203,53.595949,-1.410804
676559,DH6 2HP,\N,None,\N,\N,\N,439093,540851,54.761082,-1.394013
676560,PO30 4ER,\N,None,\N,\N,\N,439094,83905,50.653519,-1.448349
676561,SO16 5NH,\N,None,\N,\N,\N,439094,115591,50.938444,-1.444987
676562,SO52 9LR,\N,None,\N,\N,\N,439094,119304,50.971831,-1.444589
676563,S73 8DZ,\N,None,\N,\N,\N,439094,404029,53.53147,-1.411684
676564,SR2 7JY,\N,None,\N,\N,\N,439094,556498,54.901684,-1.391888
676565,SO15 4LB,\N,None,\N,\N,\N,439095,113597,50.920514,-1.445186
676566,OX29 8DY,\N,None,\N,\N,\N,439095,217327,51.853172,-1.433796
676567,CV11 6JW,\N,None,\N,\N,\N,439095,292947,52.532992,-1.425097
676568,DE55 6GF,\N,None,\N,\N,\N,439095,359854,53.134417,-1.417104
676569,S42 6DW,\N,None,\N,\N,\N,439095,366212,53.191565,-1.41633
676570,S21 5RU,\N,None,\N,\N,\N,439095,379357,53.309717,-1.41472
676571,LS22 4HL,\N,None,\N,\N,\N,439095,447070,53.918305,-1.406246
676572,SO15 4LR,\N,None,\N,\N,\N,439096,113399,50.918734,-1.445192
676573,CV11 6PW,\N,None,\N,\N,\N,439096,289497,52.501979,-1.425487
676574,DE7 6AH,\N,None,\N,\N,\N,439096,342458,52.978051,-1.419195
676575,S9 4LN,\N,None,\N,\N,\N,439096,387885,53.386368,-1.413655
676576,WF6 1NH,\N,None,\N,\N,\N,439096,422207,53.694849,-1.409379
676577,DH6 2YF,\N,None,\N,\N,\N,439096,541150,54.763768,-1.393926
676578,SR7 9RE,\N,None,\N,\N,\N,439096,546963,54.816004,-1.393144
676579,SO15 4HT,\N,None,\N,\N,\N,439097,113279,50.917655,-1.445191
676580,OX12 9EG,\N,None,\N,\N,\N,439097,187878,51.588405,-1.437063
676581,S13 8DL,\N,None,\N,\N,\N,439097,385091,53.361255,-1.413985
676582,S73 8PL,\N,None,\N,\N,\N,439097,402621,53.518815,-1.411814
676583,OX29 6SP,\N,None,\N,\N,\N,439098,212859,51.813002,-1.434256
676584,S13 8DS,\N,None,\N,\N,\N,439098,385582,53.365668,-1.413909
676585,S72 8AE,\N,None,\N,\N,\N,439098,409983,53.584983,-1.410881
676586,WF6 2HH,\N,None,\N,\N,\N,439098,423250,53.704223,-1.409217
676587,SO40 4AP,\N,None,\N,\N,\N,439099,111259,50.899491,-1.445378
676588,LE67 8FG,\N,None,\N,\N,\N,439099,316568,52.745327,-1.422248
676589,S41 0XN,\N,None,\N,\N,\N,439099,369178,53.218225,-1.415908
676590,S41 0SE,\N,None,\N,\N,\N,439099,370204,53.227447,-1.415782
676591,S72 8LY,\N,None,\N,\N,\N,439099,409424,53.579959,-1.410935
676592,WF6 2EW,\N,None,\N,\N,\N,439099,422887,53.700961,-1.409248
676593,SR2 7PT,\N,None,\N,\N,\N,439099,556665,54.903192,-1.391801
676594,SO40 4YP,\N,None,\N,\N,\N,439100,110188,50.88986,-1.445478
676595,DE24 0PD,1261557,Low,County to Town,22/12/2013,No,439100,333409,52.896711,-1.420223
676596,SR3 2AS,\N,None,\N,\N,\N,439100,553470,54.874475,-1.392204
676597,SO40 4UX,1478128,Medium,County to Town,01/08/2009,Yes,439101,111201,50.898969,-1.445356
676598,S42 6DP,\N,None,\N,\N,\N,439101,366171,53.191196,-1.416245
676599,S9 5EU,\N,None,\N,\N,\N,439101,388860,53.395131,-1.41346
676600,SP11 6LY,\N,None,\N,\N,\N,439102,147056,51.221367,-1.441478
676601,S41 9TB,\N,None,\N,\N,\N,439102,375763,53.277412,-1.415057
676602,S2 1DP,\N,None,\N,\N,\N,439102,386182,53.37106,-1.413775
676603,S9 4JB,\N,None,\N,\N,\N,439102,387278,53.380911,-1.41364
676604,S72 8LU,\N,None,\N,\N,\N,439102,409230,53.578215,-1.410914
676605,SR2 9BD,\N,None,\N,\N,\N,439102,555161,54.889669,-1.391945
676606,S9 4RN,\N,None,\N,\N,\N,439103,388041,53.387769,-1.413531
676607,S9 5HA,\N,None,\N,\N,\N,439103,389274,53.398852,-1.413378
676608,S61 2HB,\N,None,\N,\N,\N,439103,392705,53.42969,-1.412954
676609,WF6 1SS,\N,None,\N,\N,\N,439103,422426,53.696817,-1.409245
676610,SP11 0EG,\N,None,\N,\N,\N,439104,158291,51.322383,-1.440208
676611,OX12 9HQ,\N,None,\N,\N,\N,439104,188508,51.594069,-1.436892
676612,OX29 8BZ,\N,None,\N,\N,\N,439104,217278,51.852731,-1.433671
676613,DE73 8LH,\N,None,\N,\N,\N,439104,325601,52.826525,-1.421098
676614,S9 4LD,\N,None,\N,\N,\N,439104,387801,53.385612,-1.413545
676615,NE34 7PT,\N,None,\N,\N,\N,439104,564354,54.972275,-1.390666
676616,DE21 6UL,\N,None,\N,\N,\N,439105,337024,52.929205,-1.419715
676617,DE21 2RX,\N,None,\N,\N,\N,439105,338937,52.946401,-1.419485
676618,DE55 6FY,\N,None,\N,\N,\N,439105,360125,53.136852,-1.416922
676619,S41 0UE,\N,None,\N,\N,\N,439105,372858,53.251301,-1.415368
676620,S9 4JJ,\N,None,\N,\N,\N,439105,387464,53.382583,-1.413572
676621,YO7 3DS,\N,None,\N,\N,\N,439105,470969,54.133087,-1.403027
676622,SR3 2BU,\N,None,\N,\N,\N,439105,553439,54.874196,-1.392131
676623,OX12 9DH,\N,None,\N,\N,\N,439106,188180,51.59112,-1.4369
676624,CV47 2PZ,\N,None,\N,\N,\N,439106,257949,52.218371,-1.429005
676625,CV13 6JH,\N,None,\N,\N,\N,439106,296478,52.564733,-1.42452
676626,S12 3DT,\N,None,\N,\N,\N,439106,383401,53.346064,-1.414058
676627,S9 4JG,\N,None,\N,\N,\N,439106,387415,53.382143,-1.413563
676628,WF4 2AS,\N,None,\N,\N,\N,439106,413734,53.618696,-1.410291
676629,WF4 2EF,\N,None,\N,\N,\N,439106,414341,53.624151,-1.410215
676630,DE21 2TS,\N,None,\N,\N,\N,439107,339287,52.949547,-1.419413
676631,S2 1DW,\N,None,\N,\N,\N,439107,386258,53.371743,-1.413691
676632,S9 4JA,\N,None,\N,\N,\N,439107,387232,53.380498,-1.41357
676633,S72 8WE,\N,None,\N,\N,\N,439107,410787,53.592209,-1.410644
676634,LS22 6TY,\N,None,\N,\N,\N,439107,448817,53.934005,-1.405841
676635,SR3 2DF,\N,None,\N,\N,\N,439107,553511,54.874842,-1.39209
676636,SR5 1PX,\N,None,\N,\N,\N,439107,559258,54.926484,-1.391312
676637,SR5 1QG,\N,None,\N,\N,\N,439107,559386,54.927634,-1.391294
676638,NE34 7PY,\N,None,\N,\N,\N,439107,564557,54.974099,-1.390592
676639,SO16 8GS,\N,None,\N,\N,\N,439108,116464,50.946293,-1.444694
676640,CV33 9DF,\N,None,\N,\N,\N,439108,268793,52.315857,-1.427723
676641,LE67 8FW,\N,None,\N,\N,\N,439108,317401,52.752815,-1.422016
676642,SR7 9QW,\N,None,\N,\N,\N,439108,547322,54.819229,-1.392909
676643,SR5 1LL,\N,None,\N,\N,\N,439108,558613,54.920688,-1.391383
676644,SO40 4AT,\N,None,\N,\N,\N,439109,111305,50.899904,-1.445231
676645,DE21 2RY,\N,None,\N,\N,\N,439109,338983,52.946814,-1.41942
676646,S9 4ES,\N,None,\N,\N,\N,439109,386891,53.377433,-1.413582
676647,S9 5BW,\N,None,\N,\N,\N,439109,388444,53.391391,-1.413391
676648,WF4 1TH,\N,None,\N,\N,\N,439109,419122,53.667121,-1.40957
676649,SO16 4RD,\N,None,\N,\N,\N,439110,114306,50.926888,-1.444896
676650,CV3 2BL,\N,None,\N,\N,\N,439110,277464,52.393806,-1.426686
676651,S42 6NP,\N,None,\N,\N,\N,439110,366874,53.197515,-1.416025
676652,S12 3DE,\N,None,\N,\N,\N,439110,383461,53.346603,-1.41399
676653,SR2 9BL,\N,None,\N,\N,\N,439110,555032,54.88851,-1.391837
676654,SR2 7SB,\N,None,\N,\N,\N,439110,555788,54.895303,-1.391735
676655,SR5 1HD,\N,None,\N,\N,\N,439110,558434,54.919079,-1.391377
676656,SR6 8JT,\N,None,\N,\N,\N,439110,560481,54.937473,-1.391099
676657,OX13 5EP,\N,None,\N,\N,\N,439111,199252,51.690666,-1.435594
676658,DE21 7UY,\N,None,\N,\N,\N,439111,335664,52.91698,-1.419789
676659,S41 0EJ,\N,None,\N,\N,\N,439111,371075,53.235275,-1.415496
676660,S9 5HU,\N,None,\N,\N,\N,439111,388149,53.388739,-1.413397
676661,S72 8JQ,\N,None,\N,\N,\N,439111,408061,53.567708,-1.410924
676662,WF4 2AR,\N,None,\N,\N,\N,439111,413513,53.616709,-1.410243
676663,WF4 1EH,\N,None,\N,\N,\N,439111,418882,53.664964,-1.40957
676664,YO51 9DF,\N,None,\N,\N,\N,439111,467512,54.102019,-1.403382
676665,SO20 6AH,\N,None,\N,\N,\N,439112,139375,51.152303,-1.442169
676666,CV47 2TH,\N,None,\N,\N,\N,439112,252606,52.170338,-1.429532
676667,SO15 4HU,\N,None,\N,\N,\N,439113,113242,50.917321,-1.444967
676668,CV12 9QL,\N,None,\N,\N,\N,439113,287277,52.482021,-1.425496
676669,S73 8PY,\N,None,\N,\N,\N,439113,403037,53.522553,-1.411521
676670,SR7 9QF,\N,None,\N,\N,\N,439113,547197,54.818105,-1.392848
676671,SR3 2BT,\N,None,\N,\N,\N,439113,553357,54.873458,-1.392017
676672,SO52 9LS,\N,None,\N,\N,\N,439114,119343,50.97218,-1.4443
676673,SO20 6AN,\N,None,\N,\N,\N,439114,139162,51.150387,-1.442163
676674,DE24 0PY,\N,None,\N,\N,\N,439114,333205,52.894876,-1.420039
676675,DE21 6UT,\N,None,\N,\N,\N,439114,336675,52.926067,-1.419623
676676,S9 4JD,\N,None,\N,\N,\N,439114,387302,53.381126,-1.413456
676677,S9 4RJ,\N,None,\N,\N,\N,439114,387973,53.387157,-1.413374
676678,SP11 7JJ,1961812,Medium,National to County,22/12/2013,No,439115,140940,51.166374,-1.441956
676679,DE5 3TA,\N,None,\N,\N,\N,439115,350147,53.047163,-1.417983
676680,S42 6DR,\N,None,\N,\N,\N,439115,366299,53.192346,-1.41602
676681,WF4 1DF,\N,None,\N,\N,\N,439115,419509,53.670599,-1.40943
676682,YO51 9GB,1219981,Low,County to Town,22/12/2013,No,439115,467191,54.099134,-1.403362
676683,TS21 1BQ,\N,None,\N,\N,\N,439115,519121,54.565811,-1.396571
676684,SO42 7YG,\N,None,\N,\N,\N,439116,102433,50.820126,-1.446077
676685,OX12 9NR,\N,None,\N,\N,\N,439116,187774,51.587469,-1.436801
676686,S73 0NH,\N,None,\N,\N,\N,439116,402236,53.515353,-1.411575
676687,DH6 2HB,\N,None,\N,\N,\N,439116,541019,54.76259,-1.393633
676688,DE21 6WD,\N,None,\N,\N,\N,439117,336518,52.924656,-1.419597
676689,DE21 6UU,\N,None,\N,\N,\N,439117,336758,52.926813,-1.419568
676690,S42 6DT,\N,None,\N,\N,\N,439117,366084,53.190413,-1.416016
676691,S41 0SR,\N,None,\N,\N,\N,439117,370148,53.226942,-1.41552
676692,SR3 1AA,\N,None,\N,\N,\N,439117,554395,54.882785,-1.391814
676693,SR3 1YW,\N,None,\N,\N,\N,439117,555395,54.891771,-1.391679
676694,CV47 2FH,\N,None,\N,\N,\N,439118,252674,52.170963,-1.429425
676695,S73 8NG,\N,None,\N,\N,\N,439118,403843,53.529797,-1.411345
676696,SO20 6AG,\N,None,\N,\N,\N,439119,139494,51.153372,-1.442056
676697,RG17 7DJ,\N,None,\N,\N,\N,439119,176112,51.482616,-1.438049
676698,OX29 7RP,\N,None,\N,\N,\N,439119,202615,51.720901,-1.435102
676699,DE21 2RU,\N,None,\N,\N,\N,439119,338857,52.94568,-1.419286
676700,S41 0TQ,\N,None,\N,\N,\N,439119,372732,53.250168,-1.415173
676701,S12 2EU,\N,None,\N,\N,\N,439119,384316,53.354287,-1.41375
676702,S73 8NU,\N,None,\N,\N,\N,439119,402841,53.520791,-1.411455
676703,S72 8NP,\N,None,\N,\N,\N,439119,411204,53.595972,-1.410415
676704,LS26 9FD,\N,None,\N,\N,\N,439119,426738,53.73557,-1.40846
676705,SR2 7JN,\N,None,\N,\N,\N,439119,556299,54.899902,-1.391539
676706,OX15 4JT,\N,None,\N,\N,\N,439120,233163,51.995542,-1.431639
676707,OX15 6HA,\N,None,\N,\N,\N,439120,239993,52.056945,-1.43086
676708,LE67 8FZ,\N,None,\N,\N,\N,439120,317317,52.752059,-1.421848
676709,S41 0HH,\N,None,\N,\N,\N,439120,370539,53.230456,-1.415427
676710,SO15 4AE,\N,None,\N,\N,\N,439121,113057,50.915657,-1.444873
676711,SO16 5ES,\N,None,\N,\N,\N,439121,115195,50.934882,-1.444645
676712,S42 6LD,\N,None,\N,\N,\N,439121,365186,53.18236,-1.416064
676713,S41 0UH,\N,None,\N,\N,\N,439121,372891,53.251597,-1.415124
676714,S9 4JN,\N,None,\N,\N,\N,439121,387607,53.383867,-1.413314
676715,S9 1ER,1187331,Low,County to Town,22/12/2013,No,439121,390824,53.412782,-1.412916
676716,SR2 7NR,\N,None,\N,\N,\N,439121,556185,54.898869,-1.39151
676717,SO16 6DH,\N,None,\N,\N,\N,439122,114685,50.930296,-1.444685
676718,CV11 6JQ,\N,None,\N,\N,\N,439122,292881,52.532397,-1.424707
676719,WF6 1SR,\N,None,\N,\N,\N,439122,422305,53.695728,-1.408973
676720,SR3 1YN,\N,None,\N,\N,\N,439122,555332,54.891204,-1.39161
676721,CV47 2PY,\N,None,\N,\N,\N,439123,257976,52.218613,-1.428753
676722,CV2 2TU,1749164,Medium,County to Town,22/12/2013,No,439123,281558,52.430609,-1.426017
676723,CV11 6UB,\N,None,\N,\N,\N,439123,289812,52.504809,-1.425052
676724,DE21 2RR,\N,None,\N,\N,\N,439123,339085,52.94773,-1.419199
676725,S72 9DR,\N,None,\N,\N,\N,439123,412652,53.60897,-1.410169
676726,WF6 2EP,\N,None,\N,\N,\N,439123,423023,53.702181,-1.408867
676727,SO16 4LL,\N,None,\N,\N,\N,439124,113751,50.921897,-1.444756
676728,SO16 5ER,\N,None,\N,\N,\N,439124,115119,50.934198,-1.44461
676729,DE21 6WA,\N,None,\N,\N,\N,439124,336614,52.925518,-1.419481
676730,LS22 6YT,\N,None,\N,\N,\N,439124,448506,53.931208,-1.405622
676731,SR7 9EJ,\N,None,\N,\N,\N,439124,547387,54.819812,-1.392652
676732,SO16 5EY,\N,None,\N,\N,\N,439125,115345,50.93623,-1.444572
676733,CV47 2QT,\N,None,\N,\N,\N,439125,258048,52.21926,-1.428716
676734,DE21 6WB,\N,None,\N,\N,\N,439125,336587,52.925275,-1.41947
676735,S41 0TB,\N,None,\N,\N,\N,439125,372453,53.247659,-1.415118
676736,LS22 4EL,\N,None,\N,\N,\N,439125,451573,53.958772,-1.405215
676737,YO51 9BG,\N,None,\N,\N,\N,439125,468602,54.111829,-1.403033
676738,SO16 5FB,\N,None,\N,\N,\N,439126,115420,50.936904,-1.444549
676739,SO52 9PJ,\N,None,\N,\N,\N,439126,119785,50.976154,-1.444082
676740,DE24 0LR,1107386,Low,County to Town,22/12/2013,No,439126,332343,52.887127,-1.419965
676741,S12 3DU,\N,None,\N,\N,\N,439126,383229,53.344517,-1.413779
676742,S73 8NE,\N,None,\N,\N,\N,439126,403747,53.528933,-1.411236
676743,LS26 9ED,\N,None,\N,\N,\N,439126,426853,53.736604,-1.408339
676744,YO7 3EP,\N,None,\N,\N,\N,439126,478868,54.204073,-1.401683
676745,SR5 1HW,\N,None,\N,\N,\N,439126,560024,54.933365,-1.390911
676746,SO52 9LB,\N,None,\N,\N,\N,439127,119586,50.974365,-1.444089
676747,CV47 2RG,\N,None,\N,\N,\N,439127,257689,52.216032,-1.428728
676748,S41 9LS,\N,None,\N,\N,\N,439127,375182,53.272188,-1.414753
676749,SR5 1PZ,\N,None,\N,\N,\N,439127,559359,54.92739,-1.390986
676750,CV33 9DE,1415713,Low,Town to Street,22/12/2013,No,439128,269145,52.31902,-1.427388
676751,DE24 0LU,\N,None,\N,\N,\N,439128,332388,52.887531,-1.419929
676752,DE21 2QZ,\N,None,\N,\N,\N,439128,339369,52.950282,-1.419091
